time,open,high,low,close,Volume,Volume MA
2021-01-05T09:00:00-03:00,5289,5358.5,5257.5,5268.022,322620,279743.25
2021-01-06T09:00:00-03:00,5270.5,5363.5,5237,5260.854,384690,281555
2021-01-07T09:00:00-03:00,5352.5,5422.5,5304,5395.825,317945,285378.25
2021-01-08T09:00:00-03:00,5390,5444,5325,5429.458,357190,287921.5
2021-01-11T09:00:00-03:00,5470,5520,5454,5482.527,292600,286492.75
2021-01-12T09:00:00-03:00,5475,5497.5,5316,5359.559,312615,285536
2021-01-13T09:00:00-03:00,5348,5357.5,5273.5,5306.1,303525,283544.5
2021-01-14T09:00:00-03:00,5297.5,5305,5194,5199.107,271920,281177
2021-01-15T09:00:00-03:00,5250,5312,5226.5,5290.456,244455,281234.75
2021-01-18T09:00:00-03:00,5315,5324.5,5238,5292.886,168645,278014
2021-01-19T09:00:00-03:00,5270,5370.5,5243,5349.451,263385,280331.5
2021-01-20T09:00:00-03:00,5346,5357.5,5284.5,5318.778,233340,280155.25
2021-01-21T09:00:00-03:00,5259,5401.5,5233,5366.915,334270,284722.5
2021-01-22T09:00:00-03:00,5396,5489,5395,5466.584,262605,286020.25
2021-01-26T09:00:00-03:00,5472,5480,5314,5347.228,373220,294556.25
2021-01-27T09:00:00-03:00,5374,5420.5,5350.5,5390.087,371510,300954
2021-01-28T09:00:00-03:00,5427.5,5463.5,5391,5436.305,357925,304799.5
2021-01-29T09:00:00-03:00,5424,5509,5421,5480.817,350790,309674.25
2021-02-01T09:00:00-03:00,5441,5488.5,5421.5,5464.259,236475,305653.25
2021-02-02T09:00:00-03:00,5400,5424,5344.5,5359.478,286085,302290.5
2021-02-03T09:00:00-03:00,5367,5397,5323.5,5377.718,264615,299390.25
2021-02-04T09:00:00-03:00,5372,5460.5,5358.5,5447.365,280285,294170
2021-02-05T09:00:00-03:00,5415,5459.5,5346.5,5369.168,278705,292208
2021-02-08T09:00:00-03:00,5403,5423.5,5307.5,5371.611,278400,288268.5
2021-02-09T09:00:00-03:00,5360,5450.5,5356.5,5381.603,330760,290176.5
2021-02-10T09:00:00-03:00,5391,5440,5353,5382.725,275905,288341
2021-02-11T09:00:00-03:00,5370,5414,5336.5,5395.101,269570,286643.25
2021-02-12T09:00:00-03:00,5397,5415,5357,5377.551,238390,284966.75
2021-02-17T09:00:00-03:00,5422,5435.5,5392.5,5419.306,159275,280707.75
2021-02-18T09:00:00-03:00,5390,5455,5388.5,5436.888,266480,285599.5
2021-02-19T09:00:00-03:00,5455,5472,5369.5,5408.845,292610,287060.75
2021-02-22T09:00:00-03:00,5515,5535,5432.5,5440.408,412655,296026.5
2021-02-23T09:00:00-03:00,5450,5484,5409,5439.381,335210,296073.5
2021-02-24T09:00:00-03:00,5419,5443.5,5391,5425.227,293740,297630.25
2021-02-25T09:00:00-03:00,5443,5541,5418.5,5512.629,419510,299944.75
2021-02-26T09:00:00-03:00,5550,5627.5,5497,5591.774,458265,304282.5
2021-03-01T09:00:00-03:00,5597,5648.5,5562,5605.52,279375,300355
2021-03-02T09:00:00-03:00,5650,5741.5,5649.5,5674.787,478150,306723
2021-03-03T09:00:00-03:00,5691.5,5780,5587.5,5755.473,461435,317971
2021-03-04T09:00:00-03:00,5575,5690.5,5550,5659.458,390060,323169.75
2021-03-05T09:00:00-03:00,5687,5733.5,5658,5698.449,283255,324101.75
2021-03-08T09:00:00-03:00,5745,5882,5711,5784.049,315150,325845
2021-03-09T09:00:00-03:00,5840,5880,5774,5799.836,336615,328740.5
2021-03-10T09:00:00-03:00,5798,5819,5650,5684.575,371885,333414.75
2021-03-11T09:00:00-03:00,5620,5626,5532,5547.727,309370,332345.25
2021-03-12T09:00:00-03:00,5570,5593,5550.5,5570.563,229620,330031
2021-03-15T09:00:00-03:00,5552.5,5661,5536,5634.276,303865,331745.75
2021-03-16T09:00:00-03:00,5632,5638.5,5562,5622.844,248350,332243.75
2021-03-17T09:00:00-03:00,5668,5686,5572.5,5589.73,235845,336072.25
2021-03-18T09:00:00-03:00,5501,5584.5,5480,5557.704,326410,339068.75
2021-03-19T09:00:00-03:00,5521.5,5553,5451,5478.872,367850,342830.75
2021-03-22T09:00:00-03:00,5509.5,5549.5,5497,5505.961,235335,333964.75
2021-03-23T09:00:00-03:00,5547.5,5552.5,5464.5,5489.605,291150,331761.75
2021-03-24T09:00:00-03:00,5510,5644,5492.5,5598.48,326680,333408.75
2021-03-25T09:00:00-03:00,5635,5683,5619.5,5673.904,347670,329816.75
2021-03-26T09:00:00-03:00,5665.5,5759,5641,5751.865,284315,321119.25
2021-03-29T09:00:00-03:00,5760,5808,5736.5,5783.246,267865,320543.75
2021-03-30T09:00:00-03:00,5782,5804,5722.5,5746.247,259390,309605.75
2021-03-31T09:00:00-03:00,5775,5777.5,5631,5643.183,418960,307482
2021-04-01T09:00:00-03:00,5633.5,5736.5,5617,5715.602,294910,302724.5
2021-04-05T09:00:00-03:00,5681.5,5692.5,5642.5,5675.285,212195,299171.5
2021-04-06T09:00:00-03:00,5673,5678,5583.5,5607.16,230380,294933
2021-04-07T09:00:00-03:00,5602,5662.5,5557,5642.854,258615,291033
2021-04-08T09:00:00-03:00,5615,5625,5546,5577.295,240095,284443.5
2021-04-09T09:00:00-03:00,5600,5692,5594,5685.338,220385,279994.25
2021-04-12T09:00:00-03:00,5682,5749,5637.5,5739.469,206605,278843.5
2021-04-13T09:00:00-03:00,5735,5762.5,5669,5701.606,274890,277394.75
2021-04-14T09:00:00-03:00,5706.5,5741.5,5652,5697.491,260320,277993.25
2021-04-15T09:00:00-03:00,5656,5665.5,5601,5619.615,277920,280097
2021-04-16T09:00:00-03:00,5623,5682.5,5571.5,5586.239,247000,276126.5
2021-04-19T09:00:00-03:00,5570,5625.5,5531.5,5559.851,270115,271239.75
2021-04-20T09:00:00-03:00,5570,5591.5,5506.5,5564.172,273425,273144.25
2021-04-22T09:00:00-03:00,5560,5563,5441,5470.302,338660,275519.75
2021-04-23T09:00:00-03:00,5450,5526.5,5427,5496.487,303500,274360.75
